loan_amnt,int_rate,installment,grade,emp_length,home_ownership,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
13575,26.06,406.93,G,10+ years,MORTGAGE,40000.0,13.71,0.0,1.0,74.0,7.0,2.0,8113,41.4,18.0,19246.44001,19246.44,13575.0,5671.44,0.0,0.0,0.0,5700.91,0.0,Individual,0.0,0.0,12316.0,19600.0
12000,17.77,303.23,D,10+ years,RENT,36000.0,32.03,0.0,0.0,,12.0,1.0,29249,53.5,30.0,17269.34999,17269.35,12000.0,5269.35,0.0,0.0,0.0,5746.61,0.0,Individual,0.0,0.0,49178.0,54700.0
3000,9.76,96.47,B,10+ years,RENT,65000.0,5.35,0.0,0.0,34.0,13.0,1.0,2080,11.3,17.0,3469.415139,3469.42,3000.0,469.42,0.0,0.0,0.0,96.22,0.0,Individual,0.0,0.0,4410.0,18400.0
15000,17.09,373.52,D,10+ years,MORTGAGE,104522.0,8.78,8.0,0.0,8.0,6.0,0.0,373,1.2,34.0,6172.61,6172.61,2841.21,3294.04,37.36,0.0,0.0,173.17,0.0,Individual,0.0,0.0,226017.0,31000.0
10000,10.75,326.21,B,10+ years,MORTGAGE,95000.0,7.86,2.0,4.0,18.0,10.0,1.0,4417,35.6,24.0,11026.02942,11026.03,10000.0,1026.03,0.0,0.0,0.0,7117.48,0.0,Individual,0.0,0.0,184016.0,12400.0
7600,6.39,232.56,A,10+ years,MORTGAGE,95000.0,16.84,1.0,1.0,11.0,12.0,0.0,84562,66.9,26.0,8146.87,8146.87,7600.0,546.87,0.0,0.0,0.0,4428.61,0.0,Individual,0.0,0.0,312684.0,107400.0
12000,10.78,391.62,B,4 years,MORTGAGE,67000.0,23.54,0.0,0.0,28.0,10.0,0.0,8044,83.8,19.0,13335.85909,13335.86,12000.0,1335.86,0.0,0.0,0.0,7860.37,0.0,Individual,0.0,0.0,146474.0,9600.0
35000,12.29,1167.36,C,3 years,RENT,150000.0,24.86,0.0,0.0,40.0,11.0,0.0,32175,86.0,23.0,12817.06,12807.9,9367.86,3449.2,0.0,0.0,0.0,1167.36,0.0,Individual,0.0,0.0,66479.0,37400.0
8000,11.26,262.91,B,1 year,OWN,24996.0,0.34,0.0,1.0,,13.0,0.0,350,1.7,15.0,2892.01,911.95,2164.66,725.81,0.0,1.54,0.0,262.91,0.0,Individual,0.0,,,
12300,8.59,388.8,A,10+ years,MORTGAGE,44560.0,16.89,0.0,1.0,35.0,11.0,0.0,12215,50.7,15.0,10506.8,10506.8,8915.61,1591.19,0.0,0.0,0.0,388.8,0.0,Individual,0.0,0.0,19662.0,24100.0
20000,14.49,470.47,C,,MORTGAGE,60000.0,11.92,0.0,0.0,30.0,11.0,0.0,19907,65.7,19.0,12238.62,12238.62,6028.67,4792.14,0.0,1417.81,255.2058,470.47,0.0,Individual,0.0,116.0,165806.0,30300.0
6000,7.14,185.65,A,10+ years,OWN,72000.0,17.12,0.0,0.0,,11.0,0.0,96271,11.0,20.0,6628.095805,6628.1,6000.0,598.1,30.00000007,0.0,0.0,804.67,0.0,Individual,0.0,,,
8000,21.49,303.42,D,8 years,OWN,38842.0,31.33,0.0,3.0,,18.0,0.0,10277,38.9,39.0,8052.533332999999,8052.53,8000.0,52.53,0.0,0.0,0.0,8071.63,0.0,Individual,0.0,0.0,57278.0,26400.0
25600,14.47,880.81,C,,RENT,60000.0,29.82,0.0,0.0,29.0,15.0,0.0,24008,56.8,26.0,4383.47,4383.47,2930.41,1453.06,0.0,0.0,0.0,880.81,0.0,Individual,0.0,530.0,49788.0,41000.0
16000,6.03,486.97,A,8 years,MORTGAGE,125000.0,6.27,0.0,2.0,,6.0,0.0,12032,40.4,19.0,16549.70734,16549.71,16000.0,549.71,0.0,0.0,0.0,12140.92,0.0,Individual,0.0,0.0,418624.0,29800.0
19850,15.61,478.61,D,2 years,RENT,103100.0,16.34,0.0,0.0,37.0,8.0,1.0,2243,27.4,30.0,18753.11,18753.11,11091.84,7661.27,0.0,0.0,0.0,478.61,0.0,Individual,0.0,0.0,87781.0,8200.0
19300,25.69,574.32,F,10+ years,RENT,130000.0,21.14,0.0,1.0,33.0,12.0,0.0,25467,75.3,33.0,519.23,519.23,161.14,358.09,0.0,0.0,0.0,574.32,0.0,Individual,0.0,0.0,80542.0,33800.0
10000,14.31,343.29,C,10+ years,MORTGAGE,28800.0,32.88,0.0,0.0,57.0,14.0,0.0,18390,60.9,22.0,4208.72,4208.72,2616.77,1151.47,0.0,440.48,79.2864,343.29,0.0,Individual,0.0,0.0,122139.0,30200.0
2500,13.49,84.83,C,1 year,RENT,40000.0,6.09,0.0,0.0,,7.0,0.0,1441,35.1,9.0,2487.51,2487.51,1927.25,530.26,30.0,0.0,0.0,184.66,0.0,Individual,0.0,0.0,15511.0,4100.0
8000,14.99,277.29,C,2 years,RENT,35000.0,33.09,0.0,1.0,24.0,6.0,0.0,8629,49.0,11.0,6933.93,6933.93,5160.06,1758.87,15.0,0.0,0.0,277.29,0.0,Individual,0.0,0.0,41756.0,17600.0
11200,18.25,285.94,E,< 1 year,RENT,72000.0,13.57,0.0,0.0,,27.0,0.0,10900,55.1,47.0,3419.92,3419.92,1507.36,1912.56,0.0,0.0,0.0,571.88,0.0,Individual,0.0,0.0,133175.0,19800.0
35000,10.42,750.91,B,10+ years,MORTGAGE,134000.0,16.15,0.0,0.0,,10.0,0.0,48131,40.2,31.0,7488.84,7483.49,4648.7,2840.14,0.0,0.0,0.0,750.91,0.0,Individual,0.0,0.0,61172.0,119700.0
25000,7.96,782.95,A,10+ years,OWN,31000.0,0.81,0.0,0.0,33.0,5.0,0.0,650,18.1,17.0,26163.36444,26163.36,25000.0,1163.36,0.0,0.0,0.0,20743.52,0.0,Joint App,0.0,0.0,650.0,3600.0
10000,13.56,230.41,C,< 1 year,RENT,80000.0,12.89,0.0,0.0,26.0,12.0,0.0,8479,23.3,14.0,445.75,445.75,236.15,209.6,0.0,0.0,0.0,230.41,0.0,Individual,0.0,688.0,16341.0,36400.0
18250,20.99,493.63,E,1 year,OWN,50000.0,21.6,0.0,1.0,,17.0,0.0,18254,65.9,23.0,15825.19,15760.15,7381.78,8295.33,148.08,0.0,0.0,518.31,0.0,Individual,0.0,0.0,33984.0,27700.0
13000,15.61,313.45,D,< 1 year,MORTGAGE,43200.0,26.61,0.0,2.0,35.0,22.0,0.0,11148,29.0,43.0,7152.29,7152.29,3088.52,2867.03,0.0,1196.74,215.4132,313.45,0.0,Individual,0.0,732.0,37188.0,38400.0
12000,14.99,415.93,C,2 years,MORTGAGE,45000.0,31.49,0.0,0.0,,22.0,1.0,23282,62.6,33.0,3535.71,3535.71,1084.23,579.49,0.0,1871.99,336.9582,415.93,0.0,Individual,0.0,0.0,142219.0,37200.0
28800,23.99,1129.76,E,3 years,RENT,72000.0,20.87,0.0,4.0,74.0,9.0,0.0,3877,14.0,16.0,23648.19,23648.19,14282.71,9365.48,0.0,0.0,0.0,1129.76,0.0,Individual,0.0,0.0,48064.0,28300.0
38000,8.46,1198.87,A,< 1 year,MORTGAGE,70000.0,11.73,0.0,0.0,,20.0,0.0,15401,26.5,33.0,5976.49,5976.49,4720.95,1255.54,0.0,0.0,0.0,1198.87,0.0,Joint App,0.0,0.0,460925.0,58100.0
28000,14.65,965.84,C,2 years,OWN,80000.0,21.44,4.0,1.0,2.0,12.0,0.0,5762,14.8,31.0,17791.02,17791.02,11710.21,4686.28,0.0,1394.53,251.0154,965.84,0.0,Individual,0.0,82.0,78057.0,39000.0
27200,11.47,597.79,B,10+ years,MORTGAGE,117000.0,26.86,0.0,0.0,31.0,7.0,0.0,64652,96.9,23.0,20307.53,20307.53,13495.87,6811.66,0.0,0.0,0.0,597.79,0.0,Individual,0.0,0.0,639439.0,65200.0
28700,13.49,660.24,C,10+ years,OWN,184000.0,4.79,1.0,0.0,8.0,11.0,0.0,2387,6.7,18.0,18389.92,18389.92,11008.8,7381.12,0.0,0.0,0.0,660.24,0.0,Individual,0.0,0.0,307749.0,35400.0
12925,16.55,457.93,D,5 years,OWN,51000.0,35.46,0.0,3.0,,17.0,2.0,5865,24.0,28.0,16345.107230000001,16345.11,12925.0,3420.11,0.0,0.0,0.0,3525.43,0.0,Individual,0.0,0.0,47779.0,24550.0
16000,23.76,458.07,F,7 years,RENT,59000.0,26.2,0.0,1.0,,20.0,1.0,9942,35.8,35.0,2718.81,2718.81,581.37,1248.67,0.0,888.77,8.865300004,458.07,0.0,Individual,0.0,0.0,52149.0,27800.0
7900,16.55,279.9,D,4 years,RENT,22000.0,30.55,0.0,0.0,,6.0,0.0,6372,51.4,11.0,10077.71861,10077.72,7900.0,2177.72,0.0,0.0,0.0,557.2,0.0,Individual,0.0,0.0,14676.0,12400.0
12500,25.81,502.37,E,5 years,RENT,49025.0,23.94,1.0,2.0,21.0,14.0,0.0,7566,50.4,17.0,4101.4,4101.4,2011.18,2090.22,0.0,0.0,0.0,502.37,2.0,Individual,0.0,0.0,36636.0,15000.0
5400,13.33,182.81,C,2 years,RENT,45000.0,37.9,0.0,0.0,,9.0,0.0,2928,38.5,32.0,1937.19,1937.19,888.96,386.71,0.0,661.52,119.0736,182.81,0.0,Individual,0.0,0.0,47820.0,7600.0
3900,17.99,140.98,D,10+ years,MORTGAGE,50000.0,16.15,0.0,1.0,,7.0,0.0,9597,42.8,9.0,1383.93,1383.93,604.22,378.74,0.0,400.97,72.1746,140.98,0.0,Individual,0.0,0.0,33473.0,22400.0
15000,15.05,357.25,C,6 years,MORTGAGE,180000.0,6.78,0.0,3.0,29.0,19.0,2.0,9866,24.6,25.0,7119.92,7119.92,3814.78,3305.14,0.0,0.0,0.0,357.25,0.0,Individual,0.0,1979.0,30810.0,40100.0
36000,16.01,875.65,C,2 years,MORTGAGE,75000.0,32.93,0.0,1.0,79.0,15.0,0.0,18274,34.7,31.0,7181.31,7181.31,3311.65,3869.66,0.0,0.0,0.0,875.65,0.0,Joint App,0.0,0.0,317143.0,52600.0
20000,12.49,668.98,B,3 years,MORTGAGE,68700.0,11.83,0.0,0.0,,10.0,0.0,6239,16.7,11.0,20208.16667,20208.17,20000.0,208.17,0.0,0.0,0.0,20208.17,0.0,Individual,0.0,0.0,353486.0,37300.0
30000,30.65,982.62,F,3 years,MORTGAGE,13500.0,30.84,0.0,0.0,,4.0,0.0,3119,100.6,17.0,9247.9,9247.9,1879.44,7368.46,0.0,0.0,0.0,718.25,0.0,Joint App,0.0,0.0,154127.0,3100.0
10000,7.89,312.86,A,2 years,RENT,46000.0,19.36,0.0,1.0,,6.0,0.0,7440,39.6,21.0,9369.74,9369.74,8165.44,1204.3,0.0,0.0,0.0,312.86,0.0,Individual,0.0,0.0,34063.0,18800.0
10000,10.42,324.65,B,10+ years,MORTGAGE,99000.0,32.28,0.0,0.0,65.0,10.0,0.0,94675,71.1,20.0,3714.46,3714.46,1741.76,849.65,16.23,1106.82,199.2276,340.88,0.0,Individual,0.0,0.0,423769.0,103400.0
13000,19.42,340.24,D,5 years,MORTGAGE,65000.0,11.82,0.0,3.0,40.0,6.0,0.0,7279,47.6,21.0,3048.13,3048.13,1244.56,1803.57,0.0,0.0,0.0,340.24,0.0,Individual,0.0,0.0,41935.0,15300.0
9000,8.49,284.07,B,3 years,RENT,42000.0,10.69,0.0,0.0,,6.0,0.0,7616,80.2,20.0,10109.432690000001,10109.43,9000.0,1109.43,0.0,0.0,0.0,738.85,0.0,Individual,0.0,0.0,22432.0,9500.0
14000,9.17,446.31,B,10+ years,MORTGAGE,55000.0,9.45,1.0,1.0,18.0,15.0,1.0,4186,21.8,47.0,15521.437430000002,15410.57,14000.0,1521.44,0.0,0.0,0.0,844.99,0.0,Individual,0.0,288.0,16073.0,19200.0
10000,19.03,366.72,D,1 year,OWN,38000.0,23.54,0.0,0.0,31.0,11.0,0.0,6280,30.8,31.0,5160.19,5160.19,3120.19,2003.32,36.68,0.0,0.0,385.06,0.0,Individual,0.0,1661.0,34366.0,20400.0
30000,11.99,667.19,B,3 years,MORTGAGE,100000.0,34.01,0.0,1.0,27.0,13.0,0.0,137709,81.0,28.0,8653.49,8653.49,5073.84,3579.65,0.0,0.0,0.0,667.19,0.0,Individual,0.0,0.0,333712.0,170600.0
1000,23.4,38.92,E,1 year,RENT,60000.0,14.94,0.0,1.0,,4.0,0.0,17205,73.2,7.0,193.3,193.3,100.88,92.42,0.0,0.0,0.0,38.92,0.0,Individual,0.0,0.0,26181.0,23500.0
12000,16.14,292.72,C,10+ years,MORTGAGE,120000.0,30.33,2.0,1.0,20.0,12.0,0.0,7385,36.9,25.0,281.96,281.96,131.32,150.64,0.0,0.0,0.0,292.72,1.0,Individual,0.0,1238.0,435222.0,20000.0
40000,15.05,952.65,C,< 1 year,RENT,14400.0,82.92,0.0,0.0,54.0,16.0,0.0,26450,51.0,31.0,14411.17,14411.17,7389.95,7021.22,0.0,0.0,0.0,952.65,0.0,Joint App,0.0,0.0,42768.0,51900.0
20000,6.62,614.08,A,9 years,MORTGAGE,120000.0,19.65,0.0,0.0,,15.0,0.0,16183,36.8,40.0,15978.73,15978.73,12886.99,1850.93,0.0,1240.81,223.3458,614.08,0.0,Individual,0.0,0.0,254218.0,44000.0
4500,6.08,137.07,A,,OWN,25300.0,28.31,0.0,0.0,,13.0,0.0,18337,18.9,30.0,1778.11,1778.11,1528.67,249.44,0.0,0.0,0.0,137.07,0.0,Joint App,0.0,0.0,18337.0,97000.0
8000,13.99,273.39,C,1 year,MORTGAGE,40000.0,38.25,0.0,1.0,63.0,9.0,0.0,2437,30.8,41.0,2866.42,2866.42,921.86,432.65,0.0,1511.91,272.1438,273.39,0.0,Individual,0.0,0.0,147826.0,7900.0
17500,7.26,542.44,A,10+ years,RENT,55000.0,19.46,1.0,0.0,,8.0,0.0,17253,28.0,37.0,19438.27506,19438.28,17500.0,1938.28,0.0,0.0,0.0,1254.15,0.0,Individual,0.0,0.0,26534.0,61200.0
14000,14.49,481.83,C,10+ years,RENT,82000.0,24.4,0.0,0.0,41.0,17.0,0.0,39449,52.6,32.0,16288.059659999999,16288.06,14000.0,2288.06,0.0,0.0,0.0,2162.73,0.0,Individual,0.0,0.0,262015.0,75000.0
7725,17.09,275.77,D,10+ years,RENT,182000.0,9.96,0.0,2.0,42.0,14.0,0.0,7752,71.0,18.0,3324.38,3324.38,2278.29,1046.09,0.0,0.0,0.0,275.77,0.0,Individual,0.0,356.0,19153.0,10920.0
22400,22.45,624.41,F,3 years,MORTGAGE,56000.0,11.67,0.0,0.0,41.0,9.0,0.0,9361,66.4,21.0,20646.79,20646.79,9241.18,11405.61,0.0,0.0,0.0,624.41,0.0,Individual,0.0,0.0,23860.0,14100.0
18475,14.47,635.66,C,< 1 year,MORTGAGE,83000.0,36.71,1.0,1.0,14.0,12.0,0.0,7614,54.0,25.0,1241.62,1241.62,830.74,410.88,0.0,0.0,0.0,635.66,0.0,Individual,0.0,0.0,269807.0,14100.0
20000,13.67,461.96,C,< 1 year,RENT,60000.0,17.58,1.0,0.0,22.0,15.0,0.0,23635,52.8,20.0,13381.65,13381.65,7992.24,5389.41,0.0,0.0,0.0,461.96,0.0,Individual,0.0,3637.0,44161.0,44800.0
32250,17.09,1151.25,D,10+ years,RENT,48000.0,14.68,0.0,0.0,36.0,5.0,0.0,820,16.4,15.0,19730.03,19730.03,13145.9,6526.57,57.56,0.0,0.0,2360.06,0.0,Joint App,0.0,0.0,16672.0,5000.0
6500,19.22,238.99,D,4 years,MORTGAGE,25000.0,9.7,0.0,0.0,,5.0,0.0,6848,41.0,7.0,7565.0,7565.0,5313.58,2109.37,15.0,127.05,22.869,238.99,0.0,Individual,0.0,0.0,6848.0,16700.0
10000,14.49,344.17,C,10+ years,MORTGAGE,52000.0,27.34,0.0,0.0,,17.0,0.0,10355,47.5,48.0,11046.108999999999,11046.11,10000.0,1046.11,0.0,0.0,0.0,8312.87,0.0,Individual,0.0,600.0,161692.0,21800.0
15000,7.89,469.29,A,8 years,MORTGAGE,55000.0,22.04,0.0,1.0,40.0,16.0,0.0,24058,66.0,25.0,15130.24,15130.24,13147.65,1888.75,93.84,0.0,0.0,962.04,0.0,Individual,0.0,0.0,246018.0,36230.0
24000,6.39,734.38,A,10+ years,MORTGAGE,76440.0,10.64,0.0,0.0,,5.0,0.0,27217,76.2,17.0,26428.96393,26428.96,24000.0,2428.96,0.0,0.0,0.0,734.18,0.0,Individual,0.0,0.0,172154.0,35700.0
6725,20.0,249.93,D,4 years,OWN,66900.0,29.52,2.0,1.0,24.0,13.0,0.0,4224,40.0,36.0,3983.94,3983.94,2498.52,1485.42,0.0,0.0,0.0,249.93,0.0,Individual,0.0,411.0,142783.0,10525.0
35000,23.88,1004.45,E,2 years,MORTGAGE,150000.0,20.57,0.0,0.0,,24.0,0.0,22754,36.3,40.0,42177.88602,42177.89,35000.0,7177.89,0.0,0.0,0.0,33074.62,0.0,Individual,0.0,0.0,537846.0,62600.0
5500,7.84,171.95,A,10+ years,MORTGAGE,54000.0,23.51,5.0,3.0,12.0,22.0,0.0,8143,11.3,47.0,528.45,528.45,410.01,103.44,15.0,0.0,0.0,186.95,0.0,Individual,0.0,0.0,199613.0,71800.0
15000,15.05,357.25,C,10+ years,RENT,52000.0,20.29,0.0,1.0,,5.0,1.0,9554,66.8,11.0,6070.71,6070.71,3192.51,2878.2,0.0,0.0,0.0,357.25,0.0,Joint App,0.0,0.0,49264.0,14300.0
10000,15.61,349.65,D,4 years,RENT,45000.0,14.77,0.0,0.0,,10.0,0.0,7254,65.9,10.0,8063.81,8063.81,5119.4,2267.66,17.48,659.27,118.6686,367.13,0.0,Individual,0.0,0.0,12474.0,11000.0
10000,9.49,320.29,B,,RENT,44000.0,27.33,0.0,0.0,,8.0,2.0,393,3.0,21.0,11015.20161,11015.2,10000.0,1015.2,0.0,0.0,0.0,5778.38,0.0,Individual,0.0,0.0,39526.0,13000.0
30000,20.39,1120.88,D,10+ years,MORTGAGE,66819.0,25.7,1.0,0.0,23.0,24.0,1.0,6860,20.9,33.0,7778.19,7771.71,4496.23,3281.96,0.0,0.0,0.0,1120.88,0.0,Individual,0.0,0.0,231934.0,33800.0
10000,18.99,259.36,D,10+ years,RENT,28000.0,17.62,0.0,1.0,,12.0,1.0,9408,41.3,16.0,5557.93,5557.93,2086.25,2656.68,15.0,800.0,144.0,50.0,0.0,Individual,0.0,1183.0,9408.0,22800.0
35000,7.89,1095.0,A,10+ years,MORTGAGE,99316.0,21.21,0.0,2.0,,18.0,0.0,37418,52.0,29.0,39281.31797,39281.32,35000.0,4281.32,0.0,0.0,0.0,7541.66,0.0,Individual,0.0,0.0,208901.0,72300.0
11200,12.59,375.17,C,10+ years,MORTGAGE,54250.0,29.38,0.0,0.0,,10.0,2.0,3421,57.0,56.0,13010.8331,13010.83,11200.0,1810.83,0.0,0.0,0.0,6239.45,0.0,Individual,0.0,0.0,202042.0,6000.0
24000,22.74,673.0,E,10+ years,MORTGAGE,79716.0,24.57,0.0,3.0,51.0,15.0,1.0,15140,64.2,30.0,12875.04,12875.04,4933.38,7941.66,0.0,0.0,0.0,673.0,0.0,Individual,0.0,0.0,381385.0,23600.0
12000,10.16,388.11,B,6 years,MORTGAGE,49000.0,20.6,0.0,0.0,49.0,12.0,0.0,22136,79.1,25.0,12904.94205,12904.94,12000.0,904.94,0.0,0.0,0.0,9419.56,0.0,Individual,0.0,0.0,161598.0,28000.0
25000,10.42,536.36,B,,MORTGAGE,50000.0,14.76,0.0,1.0,,5.0,0.0,17406,66.4,9.0,6573.73,6573.73,4162.41,2411.32,0.0,0.0,0.0,548.0,0.0,Joint App,0.0,0.0,123442.0,26200.0
5000,12.88,168.19,C,,MORTGAGE,62000.0,13.63,0.0,3.0,66.0,12.0,1.0,5098,17.2,26.0,6050.863015,6050.86,5000.0,1050.86,0.0,0.0,0.0,167.79,0.0,Individual,0.0,916.0,34834.0,29700.0
16000,14.09,547.55,B,7 years,MORTGAGE,44000.0,20.98,0.0,0.0,,9.0,0.0,19977,79.0,16.0,11094.37,11094.37,7158.38,2691.37,0.0,1244.62,12.3847,547.55,0.0,Individual,0.0,0.0,132105.0,25300.0
20000,11.99,664.2,B,10+ years,RENT,58000.0,38.36,0.0,1.0,,38.0,0.0,29251,23.1,53.0,3294.36,3253.18,2368.7,925.66,0.0,0.0,0.0,664.2,0.0,Individual,0.0,0.0,38083.0,126500.0
6000,6.46,183.79,A,10+ years,MORTGAGE,85000.0,9.43,0.0,0.0,,11.0,1.0,12296,34.3,12.0,212.79,212.79,151.49,46.3,15.0,0.0,0.0,214.94,0.0,Individual,0.0,0.0,202105.0,35900.0
10000,9.75,211.25,B,10+ years,MORTGAGE,50000.0,32.77,0.0,0.0,,6.0,0.0,1092,21.8,13.0,5770.81,5770.81,3273.07,1574.85,0.0,922.89,166.1202,211.25,0.0,Individual,0.0,0.0,112950.0,5000.0
30000,14.52,706.17,C,3 years,RENT,57000.0,10.63,0.0,0.0,52.0,9.0,0.0,4093,30.3,29.0,3482.45,3482.45,1757.88,1724.57,0.0,0.0,0.0,706.17,0.0,Individual,0.0,0.0,14987.0,13500.0
3150,16.02,110.78,C,2 years,RENT,130000.0,4.87,8.0,0.0,22.0,7.0,0.0,1349,25.0,23.0,1338.75,1338.75,883.76,439.99,15.0,0.0,0.0,110.78,0.0,Individual,0.0,0.0,70488.0,5400.0
10000,11.99,332.1,B,10+ years,OWN,28000.0,6.73,0.0,3.0,,10.0,0.0,5228,33.9,12.0,11955.39921,11955.4,10000.0,1955.4,0.0,0.0,0.0,331.9,0.0,Individual,0.0,0.0,5228.0,15400.0
25000,10.99,543.44,B,6 years,MORTGAGE,120000.0,13.43,0.0,0.0,37.0,12.0,0.0,23264,27.9,45.0,29991.64,29991.64,7245.52,4151.46,0.0,18594.66,3347.0388,543.44,0.0,Individual,0.0,0.0,85815.0,83300.0
17550,15.88,615.97,C,10+ years,MORTGAGE,39000.0,18.86,0.0,1.0,,13.0,1.0,7693,51.3,23.0,11087.46,11087.46,7740.55,3345.23,0.0,1.68,0.0,615.97,0.0,Individual,0.0,0.0,77780.0,15000.0
24725,15.99,601.14,C,10+ years,MORTGAGE,56249.0,20.59,0.0,1.0,,20.0,0.0,23537,43.3,41.0,13181.15,13181.15,6892.42,6288.73,0.0,0.0,0.0,601.14,0.0,Individual,0.0,118.0,175520.0,54400.0
12000,14.46,282.09,C,10+ years,MORTGAGE,57000.0,17.24,0.0,1.0,52.0,14.0,0.0,9511,100.1,30.0,5817.87,5817.87,2410.28,2093.52,0.0,1314.07,236.5326,282.09,0.0,Individual,0.0,0.0,179478.0,9500.0
32000,22.74,1234.38,E,< 1 year,MORTGAGE,65325.0,29.49,1.0,1.0,7.0,9.0,0.0,22521,84.3,43.0,21131.59,21131.59,12458.13,8673.46,0.0,0.0,0.0,1234.38,0.0,Joint App,0.0,0.0,259829.0,26700.0
8000,11.99,265.68,B,5 years,RENT,26880.0,26.07,1.0,0.0,13.0,10.0,0.0,5567,72.3,20.0,8991.73,8991.73,8000.0,991.73,0.0,0.0,0.0,15.02,0.0,Individual,0.0,0.0,12817.0,7700.0
9600,9.49,307.48,B,2 years,MORTGAGE,165000.0,2.58,0.0,0.0,,14.0,1.0,72305,21.1,19.0,11063.86527,11063.87,9600.0,1463.87,0.0,0.0,0.0,307.13,0.0,Individual,0.0,0.0,527505.0,127900.0
35000,18.45,897.37,D,10+ years,OWN,130000.0,7.68,0.0,0.0,32.0,5.0,0.0,43887,83.1,19.0,37817.60814,37817.61,35000.0,2817.61,0.0,0.0,0.0,34299.88,0.0,Individual,0.0,0.0,292347.0,52800.0
24000,13.18,810.74,C,4 years,RENT,80000.0,26.88,0.0,0.0,,16.0,0.0,33823,76.5,20.0,17770.89,17770.89,12151.06,3948.59,40.54,1630.7,293.526,1662.02,0.0,Individual,0.0,0.0,49931.0,44200.0
10400,18.99,269.73,D,2 years,RENT,55000.0,23.46,0.0,2.0,41.0,8.0,0.0,4515,30.9,10.0,1877.14,1877.14,771.93,1105.21,0.0,0.0,0.0,269.73,0.0,Individual,0.0,0.0,33874.0,14600.0
28000,12.74,633.37,C,2 years,MORTGAGE,62400.0,19.15,1.0,0.0,10.0,22.0,0.0,3089,8.8,32.0,11361.02,11361.02,6626.86,4734.16,0.0,0.0,0.0,633.37,0.0,Individual,0.0,435.0,242392.0,35100.0
30000,10.99,982.02,B,10+ years,OWN,150000.0,22.15,0.0,1.0,47.0,15.0,0.0,22761,53.8,36.0,16421.11,16421.11,10513.37,3216.59,0.0,2691.15,484.407,982.02,0.0,Individual,0.0,0.0,68449.0,42300.0
4000,11.99,132.84,B,7 years,MORTGAGE,60000.0,20.18,0.0,0.0,,6.0,0.0,3854,20.1,41.0,2259.95,2259.95,1715.87,544.08,0.0,0.0,0.0,132.84,0.0,Individual,0.0,0.0,161459.0,19200.0
15000,13.59,345.85,C,< 1 year,MORTGAGE,120000.0,23.39,0.0,0.0,46.0,6.0,0.0,11455,95.5,15.0,2052.45,2052.45,1086.2,966.25,0.0,0.0,0.0,345.85,0.0,Individual,0.0,0.0,341146.0,12000.0
6000,8.99,190.78,B,3 years,RENT,76000.0,9.58,0.0,1.0,,10.0,0.0,5841,36.0,11.0,5157.52,5157.52,4345.72,811.8,0.0,0.0,0.0,190.78,0.0,Individual,0.0,0.0,14978.0,16400.0
7550,16.29,266.52,D,10+ years,RENT,35040.0,33.08,0.0,2.0,58.0,8.0,1.0,5741,37.0,15.0,9444.958706,9444.96,7550.0,1894.96,0.0,0.0,0.0,2522.27,0.0,Individual,0.0,0.0,5741.0,15500.0
30000,9.93,636.38,B,1 year,RENT,180000.0,14.55,0.0,0.0,50.0,12.0,0.0,8285,10.5,22.0,8231.56,8231.56,5302.68,2928.88,0.0,0.0,0.0,636.38,0.0,Individual,0.0,0.0,85737.0,78600.0
2500,14.99,86.66,C,9 years,RENT,50000.0,28.47,0.0,0.0,74.0,11.0,0.0,11052,84.4,24.0,3117.277594,3117.28,2500.0,617.28,0.0,0.0,0.0,86.26,0.0,Individual,0.0,0.0,31294.0,13100.0
17500,12.49,585.36,B,10+ years,RENT,57000.0,9.62,0.0,0.0,72.0,5.0,0.0,3641,77.5,19.0,21085.73904,21085.74,17500.0,3556.47,29.27000002,0.0,0.0,7.8,0.0,Individual,0.0,0.0,12491.0,4700.0
10000,15.99,351.53,C,,RENT,56000.0,23.96,0.0,2.0,65.0,6.0,1.0,6630,8.6,44.0,11652.795390000001,11594.53,10000.0,1652.8,0.0,0.0,0.0,7069.58,0.0,Individual,0.0,2300.0,29701.0,14100.0
12800,16.01,311.34,C,2 years,MORTGAGE,150000.0,8.88,1.0,1.0,6.0,13.0,1.0,10052,53.5,39.0,2937.59,2937.59,1495.07,1442.52,0.0,0.0,0.0,343.0,0.0,Individual,0.0,0.0,250251.0,18800.0
13000,14.08,303.03,C,10+ years,RENT,62000.0,31.26,0.0,1.0,,13.0,1.0,12526,29.0,20.0,2457.68,2457.68,1254.03,1203.65,0.0,0.0,0.0,303.03,0.0,Individual,0.0,0.0,38406.0,43200.0
20000,9.17,637.58,B,5 years,MORTGAGE,120000.0,30.87,0.0,1.0,,7.0,0.0,14319,98.8,29.0,19177.96,19177.96,16272.86,2880.1,0.0,25.0,4.5,637.58,0.0,Individual,0.0,0.0,249940.0,14500.0
