loan_amnt,int_rate,installment,grade,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
14575,8.18,457.94,B,2 years,MORTGAGE,150000.0,Fully Paid,4.33,0.0,0.0,55.0,12.0,0.0,4770,33.1,23.0,16266.314569999999,16266.31,14575.0,1691.31,0.0,0.0,0.0,5730.39,0.0,Individual,0.0,0.0,298111.0,14400.0
18000,10.91,390.56,B,1 year,RENT,45000.0,Charged Off,23.49,0.0,0.0,,21.0,0.0,11797,43.0,22.0,5055.46,5055.46,3116.23,1939.23,0.0,0.0,0.0,390.56,0.0,Individual,0.0,0.0,61499.0,27350.0
35000,13.33,1184.86,C,6 years,MORTGAGE,150000.0,Fully Paid,12.9,0.0,0.0,,5.0,1.0,16855,61.7,7.0,42629.00518,42629.01,35000.0,7629.01,0.0,0.0,0.0,1184.83,0.0,Individual,0.0,8531.0,57133.0,27300.0
4800,14.65,165.58,C,2 years,RENT,42000.0,Fully Paid,8.71,0.0,1.0,,15.0,0.0,6233,57.2,19.0,5405.02,5405.02,4800.0,605.02,0.0,0.0,0.0,1757.19,0.0,Individual,0.0,0.0,6233.0,10900.0
13000,11.99,431.73,B,10+ years,MORTGAGE,55000.0,Late (31-120 days),13.53,2.0,0.0,10.0,11.0,1.0,8832,63.1,16.0,5590.84,5590.84,4167.97,1422.87,0.0,0.0,0.0,431.73,0.0,Individual,0.0,0.0,152604.0,14000.0
6000,7.69,187.17,A,6 years,RENT,56000.0,Fully Paid,8.25,1.0,0.0,7.0,16.0,0.0,7577,28.2,24.0,6737.769794,6737.77,6000.0,737.77,0.0,0.0,0.0,186.82,0.0,Individual,0.0,0.0,73293.0,26900.0
12500,12.99,421.12,C,1 year,RENT,50000.0,Fully Paid,35.14,0.0,1.0,,7.0,0.0,7971,56.9,13.0,14406.5929,14406.59,12500.0,1906.59,0.0,0.0,0.0,7677.69,0.0,Individual,0.0,0.0,26623.0,14000.0
3625,17.86,130.8,D,< 1 year,MORTGAGE,90000.0,Charged Off,9.84,1.0,1.0,,8.0,1.0,3946,58.0,12.0,4139.89,4139.89,2999.3,1051.9,0.0,88.69,15.9642,130.8,1.0,Individual,0.0,94.0,30759.0,6800.0
20800,13.98,483.77,C,10+ years,MORTGAGE,55000.0,Fully Paid,12.13,0.0,1.0,,10.0,0.0,23395,35.0,27.0,28671.81093,28671.81,20800.0,7871.81,0.0,0.0,0.0,5450.85,0.0,Individual,0.0,0.0,255231.0,66900.0
13000,11.44,428.32,B,10+ years,MORTGAGE,80000.0,Fully Paid,6.96,0.0,0.0,64.0,4.0,0.0,8455,89.0,9.0,14410.08769,14410.09,13000.0,1410.09,0.0,0.0,0.0,1.8,0.0,Individual,0.0,0.0,164638.0,9500.0
5000,12.74,167.85,C,3 years,RENT,42000.0,Fully Paid,30.14,1.0,1.0,9.0,15.0,1.0,5398,50.4,44.0,5834.171285,5834.17,5000.0,834.17,0.0,0.0,0.0,2489.56,0.0,Individual,0.0,1682.0,144825.0,10700.0
9600,11.39,316.07,B,3 years,RENT,33000.0,Fully Paid,26.41,0.0,1.0,,8.0,0.0,1833,8.2,37.0,9674.8063,9674.81,9600.0,74.81,0.0,0.0,0.0,130.54,0.0,Individual,0.0,0.0,61181.0,22300.0
11075,20.5,296.51,E,2 years,MORTGAGE,40000.0,Charged Off,20.31,1.0,2.0,15.0,9.0,0.0,4344,74.9,14.0,13309.4,13279.36,4977.31,5400.54,0.0,2931.55,527.679,296.51,0.0,Individual,0.0,0.0,174520.0,5800.0
16800,22.39,645.0,E,2 years,RENT,45000.0,Late (31-120 days),34.05,0.0,1.0,44.0,20.0,0.0,10580,26.6,34.0,15459.1,15459.1,9922.6,5536.5,0.0,0.0,0.0,645.0,0.0,Individual,0.0,211.0,64925.0,39700.0
15000,17.09,373.52,D,,RENT,57500.0,Fully Paid,28.18,0.0,2.0,,10.0,0.0,7439,21.4,34.0,17143.778469999997,17143.78,15000.0,2143.78,0.0,0.0,0.0,13500.43,0.0,Individual,0.0,498.0,57500.0,34800.0
24000,19.99,635.72,D,10+ years,RENT,70000.0,Charged Off,24.4,0.0,0.0,,12.0,1.0,5293,15.4,18.0,12962.59,12962.59,4285.05,5859.82,0.0,2817.72,507.1896,635.72,0.0,Individual,0.0,0.0,29299.0,34400.0
12600,21.99,481.14,F,,RENT,25200.0,Fully Paid,37.32,1.0,0.0,11.0,9.0,0.0,2355,71.4,22.0,17305.374519999998,17305.37,12600.0,4705.37,0.0,0.0,0.0,480.86,0.0,Individual,0.0,0.0,20086.0,3300.0
15000,7.89,469.29,A,,RENT,135000.0,Charged Off,13.42,0.0,2.0,78.0,9.0,0.0,6930,32.0,20.0,3278.45,3278.45,2646.4,632.05,0.0,0.0,0.0,469.29,0.0,Individual,0.0,0.0,95725.0,21750.0
9000,13.49,305.38,C,7 years,MORTGAGE,90000.0,Fully Paid,9.2,0.0,1.0,35.0,12.0,0.0,14219,34.1,27.0,10178.69874,10178.7,9000.0,1178.7,0.0,0.0,0.0,6239.01,0.0,Individual,0.0,0.0,437375.0,41700.0
28000,9.76,900.33,B,5 years,RENT,80233.0,Charged Off,18.79,0.0,0.0,,16.0,0.0,21054,67.6,21.0,19080.42,19080.42,13752.76,3345.34,0.0,1982.32,19.7415,900.33,0.0,Individual,0.0,,,
15000,9.99,483.94,B,1 year,MORTGAGE,80000.0,Fully Paid,29.23,0.0,0.0,69.0,19.0,0.0,14937,84.9,25.0,17472.83511,17472.84,15000.0,2448.64,24.2,0.0,0.0,507.58,0.0,Individual,0.0,0.0,169131.0,17600.0
4000,17.86,144.33,D,6 years,RENT,48000.0,Fully Paid,11.75,0.0,1.0,,3.0,0.0,839,33.6,12.0,4458.05,4458.05,4000.0,458.05,0.0,0.0,0.0,3568.86,0.0,Individual,0.0,0.0,20018.0,2500.0
8000,10.99,261.88,B,,MORTGAGE,95000.0,Fully Paid,8.92,1.0,1.0,20.0,8.0,0.0,4849,68.0,38.0,9321.519116,9321.52,8000.0,1321.52,0.0,0.0,0.0,2517.52,0.0,Individual,0.0,0.0,35459.0,7150.0
10000,12.49,334.49,B,10+ years,MORTGAGE,91000.0,Charged Off,21.47,1.0,1.0,9.0,17.0,0.0,26175,73.9,65.0,7158.04,7158.04,5093.54,1582.38,0.0,482.12,86.7816,334.49,0.0,Individual,0.0,0.0,415865.0,35400.0
8000,14.09,273.78,B,10+ years,MORTGAGE,34000.0,Fully Paid,23.05,0.0,2.0,,6.0,0.0,4257,70.9,11.0,9810.68,9810.68,8000.0,1810.68,0.0,0.0,0.0,1606.59,0.0,Individual,0.0,0.0,110425.0,6000.0
12000,11.67,396.69,B,10+ years,MORTGAGE,60000.0,Fully Paid,10.68,0.0,3.0,66.0,21.0,1.0,3955,20.1,47.0,12484.1,12484.1,12000.0,484.1,0.0,0.0,0.0,11309.59,0.0,Individual,0.0,0.0,231392.0,19700.0
4800,12.12,159.71,B,10+ years,RENT,72000.0,Fully Paid,14.88,2.0,0.0,5.0,7.0,0.0,3677,50.4,30.0,5749.298299,5749.3,4800.0,949.3,0.0,0.0,0.0,159.44,0.0,Individual,0.0,0.0,19466.0,7300.0
19200,17.86,486.1,D,2 years,MORTGAGE,48000.0,Charged Off,21.85,1.0,0.0,11.0,4.0,0.0,13983,77.7,13.0,12882.1,12882.1,3841.37,4384.23,0.0,4656.5,838.17,486.1,0.0,Individual,0.0,0.0,166058.0,18000.0
18000,12.79,407.63,C,1 year,MORTGAGE,78000.0,Late (31-120 days),26.78,1.0,2.0,7.0,28.0,0.0,31593,35.6,47.0,10362.7,10362.7,5914.65,4427.67,20.38,0.0,0.0,200.0,0.0,Individual,0.0,0.0,205627.0,88700.0
21500,11.99,714.01,C,10+ years,RENT,125000.0,Fully Paid,11.25,0.0,0.0,,9.0,1.0,36839,64.3,11.0,24520.4887,24520.49,21500.0,3020.49,0.0,0.0,0.0,13124.97,0.0,Individual,0.0,0.0,41065.0,57300.0
18000,9.99,382.36,B,10+ years,MORTGAGE,250000.0,Fully Paid,12.87,0.0,0.0,30.0,14.0,0.0,44822,97.4,32.0,21218.71019,21218.71,18000.0,3218.71,0.0,0.0,0.0,11679.69,0.0,Individual,0.0,0.0,471914.0,46000.0
9000,9.76,289.4,B,10+ years,RENT,50000.0,Charged Off,30.82,0.0,2.0,,10.0,0.0,18254,52.6,44.0,858.44,858.44,653.89,204.55,0.0,0.0,0.0,289.4,0.0,Individual,0.0,0.0,40913.0,34700.0
16000,10.99,523.75,B,10+ years,MORTGAGE,65000.0,Fully Paid,20.67,0.0,0.0,,6.0,0.0,20674,77.7,10.0,18854.73307,18795.81,16000.0,2854.73,0.0,0.0,0.0,523.48,0.0,Individual,0.0,0.0,37578.0,26600.0
24000,8.9,762.08,A,5 years,MORTGAGE,85000.0,Fully Paid,17.72,0.0,1.0,,12.0,0.0,29174,56.2,31.0,27384.20002,27384.2,24000.0,3384.2,0.0,0.0,0.0,3707.63,0.0,Individual,0.0,0.0,306588.0,51900.0
10000,23.99,392.28,F,6 years,RENT,58562.0,Charged Off,25.37,4.0,3.0,16.0,11.0,0.0,5934,78.1,56.0,3311.52,3311.52,1001.05,947.02,0.0,1363.45,245.421,392.28,0.0,Individual,0.0,0.0,137664.0,7600.0
23500,9.75,755.53,B,10+ years,MORTGAGE,75600.0,Fully Paid,18.25,0.0,0.0,,9.0,0.0,23678,88.0,14.0,26303.25944,26303.26,23500.0,2803.26,0.0,0.0,0.0,12729.18,0.0,Individual,0.0,1206.0,42554.0,26900.0
23000,16.29,811.91,D,3 years,RENT,83569.0,Charged Off,14.12,2.0,0.0,5.0,14.0,0.0,5274,48.4,24.0,12767.26,12767.26,7050.3,3513.56,0.0,2203.4,396.61199999999997,0.1,0.0,Individual,0.0,50.0,26246.0,10900.0
8000,11.99,265.68,B,7 years,RENT,25000.0,Fully Paid,21.36,0.0,1.0,,12.0,0.0,5135,31.5,16.0,9507.04,9507.04,8000.0,1507.04,0.0,0.0,0.0,2057.27,0.0,Individual,0.0,583.0,14933.0,16300.0
3000,9.44,96.02,B,,OWN,12720.0,Fully Paid,9.62,0.0,1.0,,12.0,0.0,514,2.0,29.0,3092.041032,3092.04,3000.0,92.04,0.0,0.0,0.0,2799.17,0.0,Individual,0.0,0.0,514.0,26300.0
10000,11.49,329.72,B,6 years,RENT,54022.0,Charged Off,23.84,0.0,1.0,77.0,16.0,0.0,7782,56.8,23.0,7247.46,7247.46,5699.43,1548.03,0.0,0.0,0.0,329.72,0.0,Individual,0.0,0.0,43919.0,13700.0
6000,9.17,191.28,B,< 1 year,RENT,62000.0,Fully Paid,26.66,2.0,1.0,5.0,6.0,0.0,4761,95.2,16.0,6890.392812,6890.39,6000.0,890.39,0.0,0.0,0.0,191.01,0.0,Individual,0.0,0.0,38838.0,5000.0
3800,9.99,122.6,B,10+ years,OWN,28312.0,Charged Off,15.22,0.0,1.0,62.0,9.0,0.0,9207,57.5,23.0,610.89,610.89,462.46,148.43,0.0,0.0,0.0,122.6,0.0,Individual,0.0,0.0,9207.0,16000.0
17600,22.39,675.71,E,3 years,MORTGAGE,40000.0,Charged Off,25.59,0.0,1.0,,12.0,0.0,11834,60.1,13.0,3128.75,3128.75,701.13,606.51,0.0,1821.11,327.7998,675.71,0.0,Individual,0.0,0.0,197578.0,19700.0
10775,12.74,361.71,C,3 years,RENT,48000.0,Fully Paid,23.8,0.0,0.0,68.0,16.0,1.0,13617,47.6,27.0,11499.22795,11499.23,10775.0,724.23,0.0,0.0,0.0,8287.57,0.0,Individual,0.0,315.0,59589.0,28600.0
24000,6.24,732.74,A,10+ years,MORTGAGE,180000.0,Fully Paid,9.81,0.0,0.0,,9.0,0.0,11795,34.8,22.0,26285.17676,26285.18,24000.0,2285.18,0.0,0.0,0.0,3631.49,0.0,Individual,0.0,21499.0,140066.0,33900.0
21000,18.24,536.01,D,10+ years,RENT,72000.0,Charged Off,34.88,0.0,3.0,46.0,17.0,0.0,11881,63.5,49.0,14027.1,13860.11,5907.69,6498.53,26.8,1594.08,286.9344,614.0,0.0,Individual,0.0,0.0,64435.0,18700.0
5000,11.49,164.86,B,9 years,OWN,110000.0,Charged Off,11.24,1.0,0.0,22.0,15.0,0.0,6524,21.9,41.0,3494.03,3494.03,2425.05,711.55,0.0,357.43,32.1687,164.86,0.0,Individual,0.0,0.0,382562.0,26300.0
20700,30.17,671.88,F,6 years,RENT,45000.0,Late (31-120 days),13.33,0.0,0.0,,11.0,0.0,12565,42.6,13.0,12831.79,12831.79,3003.48,9727.54,100.77,0.0,0.0,671.88,0.0,Individual,0.0,0.0,12565.0,29500.0
11200,13.33,379.16,C,10+ years,RENT,42000.0,Fully Paid,8.43,0.0,0.0,63.0,9.0,0.0,13099,46.6,17.0,12237.39,12237.39,11200.0,1037.39,0.0,0.0,0.0,9191.67,0.0,Individual,0.0,0.0,13099.0,28100.0
8000,11.99,265.68,B,5 years,RENT,48000.0,Late (31-120 days),20.18,0.0,0.0,,10.0,1.0,11614,74.9,24.0,4486.1,4486.1,3420.72,1065.38,0.0,0.0,0.0,265.68,0.0,Individual,0.0,0.0,30964.0,15500.0
12000,5.32,361.38,A,10+ years,MORTGAGE,66000.0,Fully Paid,22.86,0.0,1.0,,10.0,0.0,21325,56.3,25.0,12999.345159999999,12999.35,12000.0,999.35,0.0,0.0,0.0,1438.74,0.0,Individual,0.0,506.0,76635.0,37900.0
16000,13.33,366.76,C,1 year,RENT,88000.0,Fully Paid,11.07,0.0,0.0,,4.0,0.0,7326,86.2,19.0,21106.47308,21106.47,16000.0,5106.47,0.0,0.0,0.0,7548.2,0.0,Individual,0.0,100.0,31684.0,8500.0
4500,13.33,152.34,C,10+ years,RENT,40000.0,Fully Paid,8.42,0.0,1.0,39.0,12.0,2.0,5500,56.1,18.0,5502.783478,5502.78,4500.0,1002.78,0.0,0.0,0.0,113.04,0.0,Individual,0.0,6146.0,5500.0,9800.0
15000,13.67,510.27,C,,MORTGAGE,49500.0,Charged Off,12.6,0.0,3.0,,15.0,1.0,4801,26.1,38.0,10715.25,10715.25,7154.32,2487.47,0.0,1073.46,193.2228,510.27,0.0,Individual,0.0,0.0,12901.0,18400.0
9950,5.32,299.65,A,10+ years,RENT,51996.0,Fully Paid,18.39,0.0,0.0,,10.0,0.0,5582,14.9,22.0,10537.605609999999,10537.61,9950.0,587.61,0.0,0.0,0.0,5749.09,0.0,Individual,0.0,0.0,23530.0,37500.0
5000,11.67,165.29,B,3 years,RENT,65000.0,Fully Paid,13.74,1.0,0.0,6.0,14.0,0.0,5696,42.9,33.0,5880.024472,5880.02,5000.0,880.02,0.0,0.0,0.0,165.96,0.0,Individual,0.0,0.0,17023.0,12579.0
18000,15.05,428.7,C,7 years,RENT,45000.0,Late (31-120 days),30.48,1.0,1.0,,14.0,0.0,51794,79.0,24.0,5563.0,5563.0,2866.66,2696.34,0.0,0.0,0.0,428.7,0.0,Individual,0.0,0.0,51794.0,65340.0
12500,11.49,274.85,B,10+ years,MORTGAGE,60000.0,Charged Off,21.3,0.0,2.0,,8.0,1.0,10428,75.0,32.0,9141.63,9141.63,2669.1,1716.53,0.0,4756.0,856.08,274.85,0.0,Individual,0.0,0.0,206145.0,13900.0
12650,27.27,388.32,E,4 years,RENT,125300.0,Late (31-120 days),20.64,0.0,1.0,,20.0,0.0,7937,20.8,25.0,1534.12,1534.12,417.36,1116.76,0.0,0.0,0.0,388.32,0.0,Individual,0.0,0.0,61371.0,38100.0
25000,13.66,850.32,C,10+ years,MORTGAGE,93000.0,Fully Paid,11.17,0.0,1.0,,10.0,0.0,11832,84.5,41.0,28176.6,28176.6,25000.0,3176.6,0.0,0.0,0.0,18819.08,1.0,Individual,0.0,1069.0,255037.0,14000.0
20000,16.55,492.23,D,10+ years,MORTGAGE,115000.0,Charged Off,35.2,0.0,0.0,33.0,16.0,0.0,55033,46.6,25.0,13845.97,13845.97,6085.24,5798.72,49.22,1912.79,344.3022,984.46,0.0,Individual,0.0,0.0,219078.0,118200.0
9000,18.06,325.65,D,3 years,MORTGAGE,85000.0,Charged Off,21.6,0.0,1.0,29.0,12.0,0.0,19162,86.3,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Individual,0.0,0.0,334830.0,22200.0
15600,18.25,398.27,D,10+ years,MORTGAGE,39996.0,Charged Off,10.71,0.0,0.0,,11.0,1.0,13179,42.8,15.0,21506.58,21506.58,13333.29,8173.29,0.0,0.0,0.0,398.27,0.0,Individual,0.0,0.0,154784.0,30800.0
16000,17.27,399.97,D,7 years,OWN,52000.0,Charged Off,36.16,0.0,1.0,,15.0,0.0,22063,47.0,57.0,2349.13,2312.42,341.85,442.74,0.0,1564.54,281.6172,399.97,0.0,Individual,0.0,0.0,211920.0,46900.0
6400,16.99,228.15,D,8 years,RENT,42000.0,Fully Paid,24.77,0.0,1.0,28.0,12.0,0.0,8993,74.3,34.0,7521.44,7521.44,6400.0,1121.44,0.0,0.0,0.0,4561.53,0.0,Individual,0.0,2739.0,37726.0,12100.0
20000,12.85,672.44,B,,RENT,65000.0,Fully Paid,21.82,0.0,0.0,,16.0,0.0,22190,70.7,33.0,24216.53884,24095.46,20000.0,4216.54,0.0,0.0,0.0,672.93,0.0,Individual,0.0,0.0,43485.0,31400.0
3000,11.53,98.98,B,3 years,MORTGAGE,46960.0,Fully Paid,4.8,1.0,0.0,8.0,9.0,0.0,3970,43.2,35.0,3558.5385840000004,3558.54,3000.0,558.54,0.0,0.0,0.0,485.69,0.0,Individual,0.0,0.0,206631.0,9200.0
18000,15.31,431.16,C,10+ years,MORTGAGE,65000.0,Fully Paid,23.08,0.0,1.0,39.0,18.0,0.0,9921,28.8,28.0,20269.42649,20269.43,18000.0,2269.43,0.0,0.0,0.0,16404.3,0.0,Individual,0.0,0.0,133938.0,34400.0
24000,18.49,615.86,E,10+ years,RENT,76000.0,Charged Off,21.62,0.0,0.0,,15.0,0.0,13667,61.3,18.0,13685.06,13685.06,5059.71,5988.79,0.0,2636.56,474.5808,615.86,0.0,Individual,0.0,0.0,272645.0,22300.0
21600,21.18,586.55,E,4 years,RENT,59000.0,Charged Off,29.96,0.0,1.0,,8.0,0.0,43262,91.0,10.0,2470.35,2470.35,843.24,1627.11,0.0,0.0,0.0,586.55,0.0,Individual,0.0,0.0,59460.0,47600.0
40000,13.59,922.25,C,5 years,MORTGAGE,120000.0,Late (31-120 days),14.22,0.0,1.0,71.0,14.0,0.0,50212,62.7,35.0,10114.55,10114.55,5464.19,4650.36,0.0,0.0,0.0,922.25,0.0,Individual,0.0,0.0,207435.0,80100.0
15000,8.59,474.14,A,7 years,OWN,70000.0,Fully Paid,7.23,0.0,0.0,,5.0,0.0,16631,77.4,8.0,16530.44575,16530.45,15000.0,1530.45,0.0,0.0,0.0,8382.4,0.0,Individual,0.0,0.0,16631.0,21500.0
15000,13.99,512.6,C,7 years,RENT,70000.0,Fully Paid,12.05,1.0,0.0,20.0,16.0,0.0,18813,91.8,20.0,18476.54422,18476.54,15000.0,3476.54,0.0,0.0,0.0,512.23,0.0,Individual,0.0,0.0,18813.0,20500.0
10000,7.89,312.86,A,10+ years,MORTGAGE,57000.0,Fully Paid,13.39,0.0,0.0,,6.0,0.0,9423,95.2,14.0,11258.43637,11258.44,10000.0,1258.44,0.0,0.0,0.0,312.72,0.0,Individual,0.0,0.0,22952.0,9900.0
24000,8.39,756.4,A,9 years,MORTGAGE,90000.0,Charged Off,23.04,0.0,1.0,,13.0,0.0,19351,50.7,23.0,22383.84,22383.84,11915.79,2455.81,0.0,8012.24,1442.2032,756.4,0.0,Individual,0.0,0.0,300196.0,38200.0
3350,13.99,114.48,C,10+ years,OWN,36000.0,Fully Paid,30.53,0.0,2.0,,13.0,0.0,19623,79.8,22.0,3768.69,3768.69,3350.0,418.69,0.0,0.0,0.0,2512.01,0.0,Individual,0.0,0.0,30291.0,24600.0
13000,12.99,437.96,C,10+ years,RENT,55000.0,Charged Off,22.21,0.0,1.0,,12.0,0.0,13254,65.0,32.0,5236.76,5236.76,3787.03,1449.73,0.0,0.0,0.0,437.96,0.0,Individual,0.0,200.0,98166.0,20400.0
9950,13.11,226.96,B,10+ years,MORTGAGE,30000.0,Fully Paid,27.52,0.0,0.0,,6.0,0.0,6571,69.9,20.0,13552.11646,13449.96,9950.0,3602.12,0.0,0.0,0.0,1750.2,0.0,Individual,0.0,0.0,72243.0,9400.0
24000,6.03,730.46,A,1 year,RENT,60000.0,Fully Paid,27.46,0.0,1.0,,24.0,0.0,22774,29.3,35.0,25484.73,25484.73,23999.99,1484.74,0.0,0.0,0.0,533.51,0.0,Individual,0.0,0.0,141143.0,77800.0
32000,14.99,1109.14,C,4 years,MORTGAGE,98000.0,Late (31-120 days),17.0,0.0,0.0,,23.0,0.0,49617,53.4,37.0,22051.92,22051.92,16005.02,6046.9,0.0,0.0,0.0,1109.14,0.0,Individual,0.0,0.0,355143.0,94500.0
24000,20.0,635.86,D,< 1 year,RENT,24000.0,In Grace Period,28.85,0.0,0.0,47.0,9.0,0.0,11983,51.2,14.0,10807.73,10807.73,4573.51,6170.64,63.58,0.0,0.0,667.65,0.0,Joint App,0.0,0.0,17226.0,23400.0
17000,18.45,618.44,D,6 years,MORTGAGE,45000.0,Late (31-120 days),26.69,1.0,0.0,6.0,11.0,0.0,5910,48.8,29.0,4311.66,4311.66,2617.74,1693.92,0.0,0.0,0.0,618.44,0.0,Individual,0.0,235.0,84245.0,12100.0
6400,11.99,212.55,C,2 years,MORTGAGE,43000.0,Charged Off,21.83,0.0,2.0,80.0,21.0,0.0,11108,45.9,31.0,2224.17,2224.17,1061.33,634.41,0.0,528.43,95.1174,212.15,0.0,Individual,0.0,148.0,136479.0,24200.0
28000,16.99,998.14,D,8 years,MORTGAGE,84000.0,Fully Paid,26.27,0.0,0.0,,13.0,0.0,45573,77.5,28.0,34730.1917,34730.19,28000.0,6730.19,0.0,0.0,0.0,12823.97,0.0,Individual,0.0,0.0,209382.0,58800.0
7000,10.99,229.14,B,10+ years,MORTGAGE,40000.0,Fully Paid,17.82,0.0,0.0,,12.0,1.0,4273,50.3,16.0,8244.679729000001,8244.68,7000.0,1244.68,0.0,0.0,0.0,229.05,1.0,Individual,0.0,169.0,26161.0,8500.0
6000,10.56,195.19,B,2 years,RENT,52000.0,Fully Paid,21.23,0.0,3.0,,12.0,0.0,8584,18.2,20.0,6286.971325,6286.97,6000.0,286.97,0.0,0.0,0.0,2318.06,0.0,Individual,0.0,0.0,38690.0,47100.0
21600,13.35,495.35,C,10+ years,MORTGAGE,56000.0,Fully Paid,10.18,0.0,0.0,,10.0,0.0,21833,40.3,25.0,27119.6,27119.6,21600.0,5519.6,0.0,0.0,0.0,14240.5,0.0,Individual,0.0,0.0,88056.0,54200.0
36000,14.99,856.25,C,< 1 year,MORTGAGE,90000.0,Fully Paid,16.62,0.0,0.0,38.0,14.0,0.0,12454,21.1,47.0,37303.8211,37303.82,36000.0,1303.82,0.0,0.0,0.0,35621.3,0.0,Individual,0.0,0.0,39190.0,59100.0
12500,30.49,534.01,F,5 years,OWN,25000.0,Charged Off,19.44,0.0,0.0,,19.0,0.0,19802,39.1,23.0,1449.68,1449.68,0.0,212.84,0.0,1236.84,222.6312,234.01,0.0,Individual,0.0,0.0,19802.0,50700.0
15000,10.49,487.47,B,< 1 year,RENT,50000.0,Fully Paid,12.96,0.0,0.0,,10.0,0.0,12769,77.4,10.0,15424.06,15424.06,15000.0,424.06,0.0,0.0,0.0,14466.6,0.0,Individual,0.0,0.0,28668.0,16500.0
20000,13.35,458.66,C,10+ years,MORTGAGE,59000.0,Fully Paid,25.99,0.0,2.0,42.0,12.0,0.0,41685,65.3,29.0,25659.00978,25659.01,20000.0,5659.01,0.0,0.0,0.0,11477.63,0.0,Individual,0.0,0.0,147624.0,128100.0
5000,14.49,172.09,C,,OWN,124000.0,Late (31-120 days),10.8,3.0,0.0,3.0,14.0,0.0,22353,85.7,36.0,4814.5,4814.5,3695.56,1118.94,0.0,0.0,0.0,172.09,0.0,Individual,0.0,0.0,646450.0,26200.0
24000,12.61,541.3,C,1 year,RENT,80000.0,Late (16-30 days),20.08,0.0,0.0,,4.0,0.0,14186,89.8,13.0,4917.13,4917.13,2705.62,2157.37,54.14,0.0,0.0,541.3,0.0,Joint App,0.0,0.0,50225.0,15800.0
10000,12.73,335.65,B,1 year,MORTGAGE,60000.0,Late (31-120 days),33.96,0.0,0.0,67.0,11.0,0.0,17230,40.4,37.0,664.23,664.23,461.57,202.66,0.0,0.0,0.0,335.65,0.0,Individual,0.0,0.0,150521.0,42600.0
20000,13.18,456.91,C,9 years,MORTGAGE,115000.0,Charged Off,11.52,1.0,0.0,14.0,13.0,0.0,14167,35.7,33.0,13792.66,13758.18,8376.11,5343.7,22.85,50.0,9.0,50.0,0.0,Individual,0.0,0.0,160654.0,39700.0
20000,16.02,486.58,C,1 year,RENT,80000.0,In Grace Period,14.04,1.0,1.0,7.0,9.0,0.0,7982,47.5,22.0,8747.17,8747.17,4428.51,4294.33,24.33,0.0,0.0,510.91,0.0,Individual,0.0,0.0,37383.0,16800.0
7200,12.79,241.87,C,,OWN,72000.0,Fully Paid,32.82,0.0,0.0,24.0,12.0,2.0,3483,46.4,44.0,7665.881884,7665.88,7200.0,465.88,0.0,0.0,0.0,6461.65,0.0,Individual,0.0,0.0,48726.0,7500.0
35000,22.45,1344.83,E,10+ years,MORTGAGE,900000.0,Charged Off,2.2,0.0,2.0,,10.0,0.0,30559,69.1,11.0,27692.54,27692.54,8341.82,6364.0,0.0,12986.72,2337.6096,1344.83,0.0,Individual,0.0,0.0,56253.0,44200.0
10000,7.12,309.32,A,5 years,MORTGAGE,50000.0,Fully Paid,26.11,0.0,0.0,,10.0,0.0,5282,12.5,42.0,10659.65,10659.65,10000.0,659.65,0.0,0.0,0.0,6947.81,0.0,Individual,0.0,0.0,272579.0,42200.0
14000,11.39,460.94,B,5 years,RENT,85000.0,Fully Paid,21.15,0.0,0.0,37.0,15.0,0.0,10900,31.9,19.0,15174.751719999998,15174.75,14000.0,1174.75,0.0,0.0,0.0,11504.95,1.0,Individual,0.0,0.0,33675.0,34200.0
5000,13.58,169.87,C,6 years,RENT,35000.0,Late (31-120 days),29.25,0.0,0.0,54.0,11.0,1.0,5219,30.3,17.0,1351.42,1351.42,943.01,408.41,0.0,0.0,0.0,169.87,0.0,Individual,0.0,0.0,37395.0,17200.0
6000,9.17,191.28,B,7 years,RENT,30000.0,Fully Paid,21.56,0.0,0.0,,5.0,0.0,6977,52.5,7.0,6888.864986,6888.86,6000.0,888.86,0.0,0.0,0.0,191.01,0.0,Individual,0.0,0.0,14118.0,13300.0
28000,9.25,893.66,A,10+ years,MORTGAGE,225000.0,Fully Paid,14.08,0.0,6.0,,11.0,0.0,71739,14.7,17.0,30741.10998,30686.22,28000.0,2741.11,0.0,0.0,0.0,18236.16,0.0,Individual,0.0,0.0,529973.0,121500.0
33575,19.99,889.35,E,10+ years,RENT,125000.0,Late (31-120 days),34.1,0.0,0.0,,21.0,1.0,20304,58.0,43.0,26674.29,26674.29,12710.59,13963.7,0.0,0.0,0.0,889.35,0.0,Individual,0.0,100.0,95517.0,35250.0
